year,state_name,state_alpha,region,week_ending,week,excellent,good,fair,poor,very poor
2005,OHIO,OH,Temperate Humid,2005-06-26,25,10.0,44.0,33.0,10.0,3.0
2005,OHIO,OH,Temperate Humid,2005-07-03,26,10.0,44.0,33.0,10.0,3.0
2005,OHIO,OH,Temperate Humid,2005-07-10,27,10.0,40.0,34.0,12.0,4.0
2005,OHIO,OH,Temperate Humid,2005-07-17,28,7.0,36.0,34.0,17.0,6.0
2005,OHIO,OH,Temperate Humid,2005-07-24,29,9.0,38.0,34.0,13.0,6.0
2005,OHIO,OH,Temperate Humid,2005-07-31,30,11.0,41.0,32.0,11.0,5.0
2005,OHIO,OH,Temperate Humid,2005-08-07,31,9.0,39.0,33.0,13.0,6.0
2005,OHIO,OH,Temperate Humid,2005-08-14,32,7.0,35.0,35.0,16.0,7.0
2005,OHIO,OH,Temperate Humid,2005-08-21,33,9.0,35.0,35.0,14.0,7.0
2005,OHIO,OH,Temperate Humid,2005-08-28,34,8.0,34.0,36.0,15.0,7.0
2005,OHIO,OH,Temperate Humid,2005-09-04,35,8.0,36.0,36.0,14.0,6.0
2005,OHIO,OH,Temperate Humid,2005-09-11,36,8.0,38.0,35.0,13.0,6.0
2005,OHIO,OH,Temperate Humid,2005-09-18,37,7.0,36.0,36.0,15.0,6.0
2005,OHIO,OH,Temperate Humid,2005-09-25,38,8.0,38.0,35.0,14.0,5.0
2005,OHIO,OH,Temperate Humid,2005-10-02,39,11.0,36.0,35.0,13.0,5.0
2005,OHIO,OH,Temperate Humid,2005-10-09,40,9.0,40.0,35.0,12.0,4.0
2005,OHIO,OH,Temperate Humid,2005-10-16,41,9.0,39.0,36.0,13.0,3.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-05-22,20,9.0,67.0,23.0,1.0,0.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-05-29,21,11.0,51.0,35.0,3.0,0.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-06-05,22,9.0,58.0,27.0,5.0,1.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-06-12,23,13.0,60.0,23.0,4.0,0.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-06-19,24,16.0,58.0,22.0,4.0,0.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-06-26,25,7.0,48.0,35.0,9.0,1.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-07-03,26,8.0,41.0,37.0,12.0,2.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-07-10,27,12.0,50.0,30.0,6.0,2.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-07-17,28,17.0,53.0,24.0,5.0,1.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-07-24,29,26.0,45.0,21.0,6.0,2.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-07-31,30,25.0,46.0,22.0,6.0,1.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-08-07,31,18.0,45.0,22.0,10.0,5.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-08-14,32,13.0,37.0,27.0,16.0,7.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-08-21,33,10.0,44.0,29.0,13.0,4.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-08-28,34,13.0,44.0,28.0,11.0,4.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-09-04,35,14.0,42.0,29.0,11.0,4.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-09-11,36,10.0,40.0,34.0,11.0,5.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-09-18,37,9.0,47.0,32.0,9.0,3.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-09-25,38,12.0,39.0,31.0,12.0,6.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-10-02,39,15.0,42.0,29.0,10.0,4.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-10-09,40,19.0,46.0,23.0,8.0,4.0
2005,PENNSYLVANIA,PA,Temperate Humid,2005-10-16,41,19.0,46.0,23.0,8.0,4.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-05-22,20,12.0,61.0,22.0,5.0,0.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-05-29,21,11.0,65.0,20.0,4.0,0.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-06-05,22,11.0,66.0,19.0,3.0,1.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-06-12,23,12.0,69.0,16.0,2.0,1.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-06-19,24,13.0,62.0,20.0,4.0,1.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-06-26,25,15.0,64.0,18.0,2.0,1.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-07-03,26,26.0,58.0,13.0,2.0,1.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-07-10,27,28.0,58.0,12.0,2.0,0.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-07-17,28,25.0,55.0,16.0,3.0,1.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-07-24,29,18.0,52.0,25.0,4.0,1.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-07-31,30,20.0,48.0,24.0,6.0,2.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-08-07,31,20.0,50.0,21.0,7.0,2.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-08-14,32,15.0,43.0,27.0,10.0,5.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-08-21,33,12.0,44.0,27.0,10.0,7.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-08-28,34,16.0,42.0,25.0,11.0,6.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-09-04,35,9.0,43.0,28.0,14.0,6.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-09-11,36,15.0,39.0,25.0,14.0,7.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-09-18,37,15.0,41.0,25.0,13.0,6.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-09-25,38,13.0,44.0,24.0,13.0,6.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-10-02,39,11.0,47.0,26.0,11.0,5.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-10-09,40,16.0,45.0,21.0,12.0,6.0
2005,SOUTH DAKOTA,SD,Semi-Arid Continental,2005-10-16,41,15.0,46.0,24.0,10.0,5.0
2005,TENNESSEE,TN,Subtropical Humid,2005-05-22,20,21.0,53.0,21.0,4.0,1.0
2005,TENNESSEE,TN,Subtropical Humid,2005-05-29,21,18.0,47.0,27.0,6.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-06-05,22,20.0,50.0,24.0,5.0,1.0
2005,TENNESSEE,TN,Subtropical Humid,2005-06-12,23,24.0,53.0,19.0,3.0,1.0
2005,TENNESSEE,TN,Subtropical Humid,2005-06-19,24,25.0,55.0,16.0,3.0,1.0
2005,TENNESSEE,TN,Subtropical Humid,2005-06-26,25,18.0,51.0,24.0,6.0,1.0
2005,TENNESSEE,TN,Subtropical Humid,2005-07-03,26,10.0,46.0,28.0,11.0,5.0
2005,TENNESSEE,TN,Subtropical Humid,2005-07-10,27,6.0,40.0,31.0,16.0,7.0
2005,TENNESSEE,TN,Subtropical Humid,2005-07-17,28,11.0,52.0,26.0,8.0,3.0
2005,TENNESSEE,TN,Subtropical Humid,2005-07-24,29,15.0,53.0,22.0,7.0,3.0
2005,TENNESSEE,TN,Subtropical Humid,2005-07-31,30,16.0,54.0,23.0,5.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-08-07,31,14.0,53.0,25.0,6.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-08-14,32,12.0,52.0,28.0,7.0,1.0
2005,TENNESSEE,TN,Subtropical Humid,2005-08-21,33,10.0,50.0,30.0,8.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-08-28,34,12.0,47.0,31.0,8.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-09-04,35,12.0,46.0,31.0,9.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-09-11,36,12.0,46.0,31.0,9.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-09-18,37,12.0,46.0,31.0,9.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-09-25,38,12.0,46.0,31.0,9.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-10-02,39,12.0,46.0,31.0,9.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-10-09,40,12.0,46.0,31.0,9.0,2.0
2005,TENNESSEE,TN,Subtropical Humid,2005-10-16,41,12.0,46.0,31.0,9.0,2.0
2005,TEXAS,TX,Semi-Arid Continental,2005-05-22,20,16.0,45.0,28.0,9.0,2.0
2005,TEXAS,TX,Semi-Arid Continental,2005-05-29,21,7.0,56.0,24.0,10.0,3.0
2005,TEXAS,TX,Semi-Arid Continental,2005-06-05,22,23.0,51.0,18.0,7.0,1.0
2005,TEXAS,TX,Semi-Arid Continental,2005-06-12,23,28.0,49.0,16.0,6.0,1.0
2005,TEXAS,TX,Semi-Arid Continental,2005-06-19,24,26.0,47.0,20.0,6.0,1.0
2005,TEXAS,TX,Semi-Arid Continental,2005-06-26,25,29.0,36.0,23.0,10.0,2.0
2005,TEXAS,TX,Semi-Arid Continental,2005-07-03,26,27.0,34.0,23.0,12.0,4.0
2005,TEXAS,TX,Semi-Arid Continental,2005-07-10,27,14.0,33.0,25.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-07-17,28,11.0,35.0,27.0,16.0,11.0
2005,TEXAS,TX,Semi-Arid Continental,2005-07-24,29,8.0,31.0,30.0,19.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-07-31,30,9.0,33.0,26.0,20.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-08-07,31,7.0,31.0,33.0,18.0,11.0
2005,TEXAS,TX,Semi-Arid Continental,2005-08-14,32,8.0,32.0,29.0,17.0,14.0
2005,TEXAS,TX,Semi-Arid Continental,2005-08-21,33,7.0,28.0,33.0,18.0,14.0
2005,TEXAS,TX,Semi-Arid Continental,2005-08-28,34,11.0,30.0,31.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-09-04,35,11.0,30.0,31.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-09-11,36,11.0,30.0,31.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-09-18,37,11.0,30.0,31.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-09-25,38,11.0,30.0,31.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-10-02,39,11.0,30.0,31.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-10-09,40,11.0,30.0,31.0,16.0,12.0
2005,TEXAS,TX,Semi-Arid Continental,2005-10-16,41,11.0,30.0,31.0,16.0,12.0
2005,WISCONSIN,WI,Temperate Humid,2005-05-22,20,11.0,56.0,27.0,4.0,2.0
2005,WISCONSIN,WI,Temperate Humid,2005-05-29,21,8.0,57.0,30.0,4.0,1.0
2005,WISCONSIN,WI,Temperate Humid,2005-06-05,22,15.0,60.0,23.0,2.0,0.0
2005,WISCONSIN,WI,Temperate Humid,2005-06-12,23,27.0,51.0,19.0,2.0,1.0
2005,WISCONSIN,WI,Temperate Humid,2005-06-19,24,25.0,56.0,15.0,3.0,1.0
2005,WISCONSIN,WI,Temperate Humid,2005-06-26,25,22.0,46.0,22.0,8.0,2.0
2005,WISCONSIN,WI,Temperate Humid,2005-07-03,26,27.0,47.0,17.0,6.0,3.0
2005,WISCONSIN,WI,Temperate Humid,2005-07-10,27,24.0,45.0,21.0,7.0,3.0
2005,WISCONSIN,WI,Temperate Humid,2005-07-17,28,13.0,36.0,25.0,17.0,9.0
2005,WISCONSIN,WI,Temperate Humid,2005-07-24,29,8.0,32.0,31.0,19.0,10.0
2005,WISCONSIN,WI,Temperate Humid,2005-07-31,30,9.0,30.0,39.0,15.0,7.0
2005,WISCONSIN,WI,Temperate Humid,2005-08-07,31,11.0,32.0,29.0,18.0,10.0
2005,WISCONSIN,WI,Temperate Humid,2005-08-14,32,9.0,35.0,31.0,18.0,7.0
2005,WISCONSIN,WI,Temperate Humid,2005-08-21,33,13.0,34.0,25.0,19.0,9.0
2005,WISCONSIN,WI,Temperate Humid,2005-08-28,34,11.0,38.0,29.0,16.0,6.0
2005,WISCONSIN,WI,Temperate Humid,2005-09-04,35,9.0,43.0,22.0,16.0,10.0
2005,WISCONSIN,WI,Temperate Humid,2005-09-11,36,11.0,36.0,31.0,15.0,7.0
2005,WISCONSIN,WI,Temperate Humid,2005-09-18,37,12.0,32.0,33.0,17.0,6.0
2005,WISCONSIN,WI,Temperate Humid,2005-09-25,38,15.0,38.0,29.0,13.0,5.0
2005,WISCONSIN,WI,Temperate Humid,2005-10-02,39,19.0,38.0,25.0,12.0,6.0
2005,WISCONSIN,WI,Temperate Humid,2005-10-09,40,19.0,42.0,24.0,11.0,4.0
2005,WISCONSIN,WI,Temperate Humid,2005-10-16,41,25.0,40.0,23.0,9.0,3.0
2006,COLORADO,CO,Semi-Arid Continental,2006-05-21,20,4.0,82.0,11.0,3.0,0.0
2006,COLORADO,CO,Semi-Arid Continental,2006-05-28,21,4.0,79.0,12.0,3.0,2.0
2006,COLORADO,CO,Semi-Arid Continental,2006-06-04,22,13.0,63.0,17.0,5.0,2.0
2006,COLORADO,CO,Semi-Arid Continental,2006-06-11,23,13.0,65.0,15.0,5.0,2.0
2006,COLORADO,CO,Semi-Arid Continental,2006-06-18,24,12.0,62.0,18.0,6.0,2.0
2006,COLORADO,CO,Semi-Arid Continental,2006-06-25,25,13.0,65.0,15.0,5.0,2.0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-02,26,12.0,62.0,17.0,6.0,3.0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-09,27,15.0,60.0,16.0,6.0,3.0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-16,28,29.0,45.0,16.0,7.0,3.0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-23,29,15.0,53.0,23.0,6.0,3.0
2006,COLORADO,CO,Semi-Arid Continental,2006-07-30,30,6.0,45.0,36.0,10.0,3.0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-06,31,11.0,42.0,30.0,12.0,5.0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-13,32,13.0,41.0,30.0,12.0,4.0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-20,33,12.0,41.0,30.0,13.0,4.0
2006,COLORADO,CO,Semi-Arid Continental,2006-08-27,34,9.0,42.0,30.0,15.0,4.0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-03,35,16.0,44.0,22.0,14.0,4.0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-10,36,20.0,47.0,20.0,10.0,3.0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-17,37,17.0,44.0,22.0,12.0,5.0
2006,COLORADO,CO,Semi-Arid Continental,2006-09-24,38,16.0,42.0,23.0,14.0,5.0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-01,39,19.0,45.0,20.0,11.0,5.0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-08,40,16.0,44.0,22.0,12.0,6.0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-15,41,19.0,43.0,21.0,12.0,5.0
2006,COLORADO,CO,Semi-Arid Continental,2006-10-22,42,19.0,39.0,25.0,12.0,5.0
2006,IOWA,IA,Temperate Humid,2006-05-21,20,12.0,56.0,28.0,3.0,1.0
2006,IOWA,IA,Temperate Humid,2006-05-28,21,19.0,59.0,20.0,2.0,0.0
2006,IOWA,IA,Temperate Humid,2006-06-04,22,26.0,56.0,16.0,2.0,0.0
2006,IOWA,IA,Temperate Humid,2006-06-11,23,22.0,57.0,18.0,3.0,0.0
2006,IOWA,IA,Temperate Humid,2006-06-18,24,21.0,53.0,20.0,5.0,1.0
2006,IOWA,IA,Temperate Humid,2006-06-25,25,24.0,54.0,18.0,3.0,1.0
2006,IOWA,IA,Temperate Humid,2006-07-02,26,25.0,52.0,18.0,4.0,1.0
2006,IOWA,IA,Temperate Humid,2006-07-09,27,22.0,46.0,23.0,7.0,2.0
2006,IOWA,IA,Temperate Humid,2006-07-16,28,17.0,51.0,23.0,6.0,3.0
2006,IOWA,IA,Temperate Humid,2006-07-23,29,19.0,43.0,26.0,9.0,3.0
2006,IOWA,IA,Temperate Humid,2006-07-30,30,15.0,42.0,26.0,12.0,5.0
2006,IOWA,IA,Temperate Humid,2006-08-06,31,18.0,41.0,25.0,11.0,5.0
2006,IOWA,IA,Temperate Humid,2006-08-13,32,18.0,46.0,24.0,9.0,3.0
2006,IOWA,IA,Temperate Humid,2006-08-20,33,21.0,44.0,24.0,8.0,3.0
2006,IOWA,IA,Temperate Humid,2006-08-27,34,20.0,45.0,24.0,8.0,3.0
2006,IOWA,IA,Temperate Humid,2006-09-03,35,20.0,45.0,24.0,8.0,3.0
2006,IOWA,IA,Temperate Humid,2006-09-10,36,20.0,45.0,24.0,8.0,3.0
2006,IOWA,IA,Temperate Humid,2006-09-17,37,21.0,46.0,23.0,7.0,3.0
2006,IOWA,IA,Temperate Humid,2006-09-24,38,20.0,46.0,23.0,8.0,3.0
2006,IOWA,IA,Temperate Humid,2006-10-01,39,22.0,47.0,21.0,7.0,3.0
2006,IOWA,IA,Temperate Humid,2006-10-08,40,23.0,47.0,21.0,6.0,3.0
2006,IOWA,IA,Temperate Humid,2006-10-15,41,20.0,49.0,22.0,6.0,3.0
2006,IOWA,IA,Temperate Humid,2006-10-22,42,23.0,50.0,20.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-05-21,20,7.0,66.0,25.0,2.0,0.0
2006,ILLINOIS,IL,Temperate Humid,2006-05-28,21,11.0,64.0,22.0,2.0,1.0
2006,ILLINOIS,IL,Temperate Humid,2006-06-04,22,15.0,61.0,19.0,4.0,1.0
2006,ILLINOIS,IL,Temperate Humid,2006-06-11,23,15.0,62.0,19.0,3.0,1.0
2006,ILLINOIS,IL,Temperate Humid,2006-06-18,24,19.0,58.0,18.0,4.0,1.0
2006,ILLINOIS,IL,Temperate Humid,2006-06-25,25,18.0,54.0,22.0,5.0,1.0
2006,ILLINOIS,IL,Temperate Humid,2006-07-02,26,16.0,54.0,23.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-07-09,27,12.0,51.0,28.0,7.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-07-16,28,17.0,50.0,26.0,6.0,1.0
2006,ILLINOIS,IL,Temperate Humid,2006-07-23,29,20.0,49.0,24.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-07-30,30,21.0,48.0,24.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-08-06,31,19.0,51.0,22.0,6.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-08-13,32,21.0,48.0,21.0,7.0,3.0
2006,ILLINOIS,IL,Temperate Humid,2006-08-20,33,20.0,50.0,21.0,6.0,3.0
2006,ILLINOIS,IL,Temperate Humid,2006-08-27,34,22.0,47.0,21.0,7.0,3.0
2006,ILLINOIS,IL,Temperate Humid,2006-09-03,35,21.0,52.0,19.0,5.0,3.0
2006,ILLINOIS,IL,Temperate Humid,2006-09-10,36,20.0,52.0,20.0,5.0,3.0
2006,ILLINOIS,IL,Temperate Humid,2006-09-17,37,20.0,53.0,21.0,4.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-09-24,38,22.0,55.0,16.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-10-01,39,22.0,51.0,20.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-10-08,40,22.0,51.0,20.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-10-15,41,22.0,51.0,20.0,5.0,2.0
2006,ILLINOIS,IL,Temperate Humid,2006-10-22,42,22.0,51.0,20.0,5.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-05-21,20,3.0,43.0,40.0,12.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-05-28,21,6.0,47.0,35.0,9.0,3.0
2006,INDIANA,IN,Temperate Humid,2006-06-04,22,7.0,45.0,33.0,12.0,3.0
2006,INDIANA,IN,Temperate Humid,2006-06-11,23,8.0,45.0,33.0,11.0,3.0
2006,INDIANA,IN,Temperate Humid,2006-06-18,24,8.0,48.0,32.0,9.0,3.0
2006,INDIANA,IN,Temperate Humid,2006-06-25,25,10.0,47.0,31.0,10.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-07-02,26,9.0,50.0,29.0,10.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-07-09,27,12.0,48.0,29.0,8.0,3.0
2006,INDIANA,IN,Temperate Humid,2006-07-16,28,12.0,53.0,28.0,6.0,1.0
2006,INDIANA,IN,Temperate Humid,2006-07-23,29,16.0,50.0,25.0,7.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-07-30,30,17.0,50.0,24.0,7.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-08-06,31,15.0,53.0,23.0,7.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-08-13,32,18.0,54.0,20.0,6.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-08-20,33,20.0,52.0,21.0,5.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-08-27,34,21.0,52.0,20.0,5.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-09-03,35,22.0,49.0,21.0,6.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-09-10,36,21.0,52.0,20.0,5.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-09-17,37,21.0,50.0,21.0,6.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-09-24,38,20.0,53.0,21.0,5.0,1.0
2006,INDIANA,IN,Temperate Humid,2006-10-01,39,19.0,54.0,20.0,5.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-10-08,40,19.0,53.0,20.0,6.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-10-15,41,18.0,54.0,20.0,6.0,2.0
2006,INDIANA,IN,Temperate Humid,2006-10-22,42,20.0,52.0,20.0,6.0,2.0
2006,KANSAS,KS,Semi-Arid Continental,2006-05-21,20,4.0,60.0,33.0,3.0,0.0
2006,KANSAS,KS,Semi-Arid Continental,2006-05-28,21,5.0,47.0,44.0,4.0,0.0
2006,KANSAS,KS,Semi-Arid Continental,2006-06-04,22,6.0,59.0,32.0,3.0,0.0
2006,KANSAS,KS,Semi-Arid Continental,2006-06-11,23,9.0,54.0,33.0,3.0,1.0
2006,KANSAS,KS,Semi-Arid Continental,2006-06-18,24,9.0,56.0,30.0,5.0,0.0
2006,KANSAS,KS,Semi-Arid Continental,2006-06-25,25,13.0,57.0,24.0,5.0,1.0
2006,KANSAS,KS,Semi-Arid Continental,2006-07-02,26,5.0,57.0,29.0,7.0,2.0
2006,KANSAS,KS,Semi-Arid Continental,2006-07-09,27,8.0,49.0,31.0,9.0,3.0
2006,KANSAS,KS,Semi-Arid Continental,2006-07-16,28,9.0,45.0,34.0,9.0,3.0
2006,KANSAS,KS,Semi-Arid Continental,2006-07-23,29,9.0,41.0,33.0,13.0,4.0
2006,KANSAS,KS,Semi-Arid Continental,2006-07-30,30,7.0,34.0,32.0,18.0,9.0
2006,KANSAS,KS,Semi-Arid Continental,2006-08-06,31,5.0,29.0,34.0,20.0,12.0
2006,KANSAS,KS,Semi-Arid Continental,2006-08-13,32,7.0,25.0,36.0,21.0,11.0
2006,KANSAS,KS,Semi-Arid Continental,2006-08-20,33,6.0,25.0,33.0,22.0,14.0
2006,KANSAS,KS,Semi-Arid Continental,2006-08-27,34,6.0,28.0,34.0,20.0,12.0
2006,KANSAS,KS,Semi-Arid Continental,2006-09-03,35,4.0,25.0,40.0,20.0,11.0
2006,KANSAS,KS,Semi-Arid Continental,2006-09-10,36,6.0,30.0,36.0,19.0,9.0
2006,KANSAS,KS,Semi-Arid Continental,2006-09-17,37,6.0,30.0,37.0,18.0,9.0
2006,KANSAS,KS,Semi-Arid Continental,2006-09-24,38,5.0,24.0,36.0,21.0,14.0
2006,KANSAS,KS,Semi-Arid Continental,2006-10-01,39,5.0,27.0,41.0,19.0,8.0
2006,KANSAS,KS,Semi-Arid Continental,2006-10-08,40,5.0,27.0,41.0,19.0,8.0
2006,KANSAS,KS,Semi-Arid Continental,2006-10-15,41,5.0,27.0,41.0,19.0,8.0
2006,KANSAS,KS,Semi-Arid Continental,2006-10-22,42,5.0,27.0,41.0,19.0,8.0
2006,KENTUCKY,KY,Subtropical Humid,2006-05-21,20,15.0,54.0,27.0,4.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-05-28,21,33.0,43.0,20.0,4.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-06-04,22,26.0,55.0,14.0,4.0,1.0
2006,KENTUCKY,KY,Subtropical Humid,2006-06-11,23,28.0,50.0,18.0,3.0,1.0
2006,KENTUCKY,KY,Subtropical Humid,2006-06-18,24,28.0,50.0,18.0,3.0,1.0
2006,KENTUCKY,KY,Subtropical Humid,2006-06-25,25,33.0,51.0,13.0,3.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-07-02,26,38.0,42.0,16.0,3.0,1.0
2006,KENTUCKY,KY,Subtropical Humid,2006-07-09,27,38.0,41.0,16.0,5.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-07-16,28,38.0,47.0,13.0,2.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-07-23,29,50.0,35.0,9.0,6.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-07-30,30,42.0,43.0,12.0,2.0,1.0
2006,KENTUCKY,KY,Subtropical Humid,2006-08-06,31,42.0,45.0,9.0,4.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-08-13,32,38.0,48.0,10.0,4.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-08-20,33,42.0,43.0,11.0,3.0,1.0
2006,KENTUCKY,KY,Subtropical Humid,2006-08-27,34,38.0,44.0,16.0,2.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-09-03,35,42.0,44.0,11.0,2.0,1.0
2006,KENTUCKY,KY,Subtropical Humid,2006-09-10,36,45.0,41.0,11.0,3.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-09-17,37,50.0,35.0,12.0,3.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-09-24,38,50.0,35.0,12.0,3.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-10-01,39,50.0,35.0,12.0,3.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-10-08,40,50.0,35.0,12.0,3.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-10-15,41,50.0,35.0,12.0,3.0,0.0
2006,KENTUCKY,KY,Subtropical Humid,2006-10-22,42,50.0,35.0,12.0,3.0,0.0
2006,MICHIGAN,MI,Temperate Humid,2006-05-21,20,4.0,46.0,41.0,7.0,2.0
2006,MICHIGAN,MI,Temperate Humid,2006-05-28,21,10.0,46.0,34.0,8.0,2.0
2006,MICHIGAN,MI,Temperate Humid,2006-06-04,22,14.0,39.0,37.0,9.0,1.0
2006,MICHIGAN,MI,Temperate Humid,2006-06-11,23,10.0,51.0,29.0,8.0,2.0
2006,MICHIGAN,MI,Temperate Humid,2006-06-18,24,9.0,51.0,30.0,9.0,1.0
