STATE,DATE,PRCP,RH,TMAX,TAVG,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
CO,2005-11-11,0.8884099616858238,57.70768961291759,15.336914600550966,7.78801652892562,0.2314207650273224,3.0,0.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-12,3.2278388278388275,65.47776894642081,11.1260989010989,4.882506887052341,-1.3151515151515152,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-13,1.133846153846154,66.86767046432513,8.255371900826447,1.487603305785124,-5.264560439560439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-14,2.2283109404990404,64.5669117987963,6.523351648351649,0.1484848484848485,-6.227671232876712,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0
CO,2005-11-15,3.7672550750220655,67.32519326044067,2.605177111716621,-4.740871934604905,-12.091847826086957,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CO,2005-11-16,0.3652173913043478,61.77202254888744,2.283152173913044,-4.612568306010929,-11.465395095367848,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-17,0.3452975047984645,68.54203610093283,4.692140921409214,-2.149455040871935,-8.985558583106267,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
CO,2005-11-18,1.2895931882686849,66.21546488388456,6.183561643835616,-1.8788461538461536,-9.948087431693988,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
CO,2005-11-19,0.226321036889332,60.969698075134175,6.252747252747253,-0.7415977961432506,-7.748767123287672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
CO,2005-11-20,0.1461918892185954,53.996610582678414,8.204696132596684,-0.3342105263157894,-8.90217983651226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-21,0.0377049180327868,52.96198061836856,10.92568306010929,2.186675824175824,-6.569754768392371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-22,0.0073099415204678,53.347637700955936,11.507650273224044,2.774931506849315,-6.006775067750677,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-23,0.0126482213438735,47.150792304476326,11.93972602739726,2.905922865013774,-6.207397260273972,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-24,0.003582395087001,52.309628204466016,10.26927374301676,1.5851123595505616,-7.116201117318435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-25,0.0927760577915376,52.88133758019201,9.487292817679558,0.6363509749303621,-8.22409972299169,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-26,0.3526584867075664,50.91494914735119,7.565013774104683,-0.2798342541436464,-8.124242424242423,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CO,2005-11-27,0.6853585657370518,65.75434447445413,1.176098901098901,-4.298076923076923,-9.772054794520548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
CO,2005-11-28,0.3955641272902603,58.24903001721085,-2.80327868852459,-7.771857923497268,-12.789945652173913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-29,0.6660175267770204,59.95889171875133,-0.5186813186813187,-7.503168044077135,-14.498087431693987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-11-30,0.905278310940499,60.24447780282735,1.2022099447513812,-4.683563535911603,-10.688555858310629,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
CO,2005-12-01,1.0699148533585618,61.1772793100799,3.1077134986225894,-3.626315789473684,-10.398076923076925,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-02,1.8820809248554915,63.07363409383778,5.1244505494505495,-0.4855371900826446,-6.181471389645776,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
CO,2005-12-03,4.877715355805243,78.03458609811383,2.5483516483516486,-3.9267217630854,-10.463561643835616,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,3.0
CO,2005-12-04,1.165255052935515,73.91626004645329,-4.613736263736264,-10.29862258953168,-16.059615384615384,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
CO,2005-12-05,0.4583657587548638,60.83378012922741,-4.362295081967213,-11.414520547945203,-18.50792349726776,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CO,2005-12-06,0.7013738959764474,67.13124268767305,-4.082142857142857,-10.754532967032969,-17.465846994535518,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
CO,2005-12-07,2.11508739650414,76.27287299751536,-8.781318681318682,-16.190277777777776,-23.58011049723757,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0
CO,2005-12-08,0.4587548638132295,65.28694285223578,-6.449041095890411,-15.55621546961326,-24.74670329670329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-09,0.1612711022840119,57.32045695486039,-2.003542234332425,-10.188692098092645,-18.37384196185286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-10,0.0443887775551102,59.80654069058711,1.8563186813186807,-5.855082417582418,-13.560928961748637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-11,0.0654158215010142,61.93444033186741,4.987362637362637,-3.4721763085399453,-11.926923076923076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-12,0.0789890981169474,63.50747142355619,5.436784741144414,-2.683835616438356,-10.805479452054794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-13,0.618792599805258,63.90017234778011,2.900821917808219,-3.6581043956043953,-10.239344262295084,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2005-12-14,0.4816915422885572,61.42197769345669,-0.4390710382513662,-7.484065934065933,-14.532602739726029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2005-12-15,0.0887195121951219,58.48956715936948,-1.9380821917808213,-9.566986301369862,-17.22568306010929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-16,0.1,65.90275885771118,-3.2,-10.341022099447514,-17.4760989010989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-17,0.4221997981836528,77.14913836147522,-5.221212121212121,-11.188674033149171,-17.15922865013774,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
CO,2005-12-18,1.267976424361493,81.24638590391305,-4.1282548476454295,-8.794011142061281,-13.41523545706371,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
CO,2005-12-19,1.485059760956175,80.78798976985647,-0.6049723756906077,-5.482872928176795,-10.32445054945055,9.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0
CO,2005-12-20,0.8612043435340573,79.96930021261605,3.3629120879120875,-2.180716253443526,-7.7715068493150685,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
CO,2005-12-21,0.1291370558375634,69.79678305132569,7.572527472527473,0.6099173553719008,-6.36923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-22,0.133025641025641,65.26793907544061,9.531147540983609,2.597540983606557,-4.336065573770492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-23,0.3819875776397515,61.95534317669721,9.167307692307691,2.5043956043956044,-4.164931506849316,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-24,0.0822633297062023,56.472988032565446,8.334806629834254,0.8259668508287292,-6.711570247933885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-25,0.1482022471910112,59.66981367728305,9.802513966480449,1.88781512605042,-6.049166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-26,0.2146017699115044,56.372439584597,10.749723756906077,2.6008356545961004,-5.541274238227147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-27,0.6998944033790918,58.6877041873004,7.123204419889502,0.6861495844875346,-5.818406593406594,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-28,0.3466453674121406,62.65334330012751,7.693131868131869,1.0011019283746558,-5.712876712328766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-29,0.7195198329853861,60.46970337842945,6.71267217630854,-0.0168044077134985,-6.834426229508197,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2005-12-30,0.6367816091954023,60.13781211241906,4.364088397790055,-3.2377071823204417,-10.895329670329671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CO,2005-12-31,0.9606324972737186,63.70971127357165,7.167688022284122,0.9442737430167598,-5.30891364902507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
