STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
WI,2013-04-18,0.9117021276595744,3.407754010695187,5.902659574468085,21.40738461538461,93.86972564598123,30.0,5.0,10.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-19,-1.1576719576719576,2.512962962962963,6.183597883597884,9.07625,82.50799436191302,17.0,4.0,4.0,8.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-20,-6.654736842105264,-1.6786842105263158,3.2973684210526315,0.7657894736842105,60.04586674149445,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-21,-4.1497354497354495,0.7859788359788359,5.721693121693122,0.3396039603960396,67.57852006732581,10.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-22,0.3689473684210526,4.391842105263158,8.414736842105263,2.819032258064516,74.49607244625557,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-23,1.449214659685864,6.303684210526316,11.144736842105264,6.902453987730061,79.00181761908699,22.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-24,-2.816753926701571,2.5847368421052628,7.977894736842105,2.446341463414634,62.94072493998149,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-25,-1.1378947368421053,4.533157894736842,10.194240837696334,1.082066869300912,67.3730798128668,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-26,0.6052356020942408,6.541623036649215,12.47801047120419,0.3907975460122699,57.76043902561658,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-27,3.567021276595745,11.605585106382978,19.64414893617021,0.0386581469648562,63.313879183488936,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-28,4.8784946236559135,12.605913978494623,20.33333333333333,0.0409677419354838,61.209338395897625,12.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-29,7.411111111111111,14.358201058201058,21.29263157894737,1.6578125,70.70930374842823,25.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-04-30,9.884491978609626,16.206417112299466,22.53563829787234,2.5437888198757763,63.67199623158325,13.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-01,8.453926701570682,16.751570680628273,25.078125,2.5696696696696697,61.82442592951017,7.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-02,2.1357894736842105,8.845526315789474,15.634031413612565,5.695031055900621,79.63239546661441,16.0,2.0,11.0,10.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-03,0.2723958333333333,3.576302083333333,6.880208333333333,13.726315789473686,91.25929627072212,19.0,0.0,5.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-04,1.5036649214659683,5.447643979057592,9.391623036649214,7.543987341772152,81.54910917763924,16.0,1.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-05,4.261780104712042,11.096335078534032,17.930890052356023,0.406687898089172,67.90848116329941,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-06,4.6078125000000005,12.763089005235605,20.89738219895288,0.0,57.63696227877087,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-07,5.9891191709844565,14.707512953367877,23.42590673575129,0.0185410334346504,51.19059867224481,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-08,6.660103626943005,15.772279792746115,24.88445595854922,0.0108433734939759,52.57456096871176,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-09,8.043814432989691,15.81701030927835,23.59020618556701,1.8644776119402984,71.47111736429142,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-10,3.1093264248704666,9.460103626943004,15.810880829015543,19.45355029585799,77.1659860311259,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-11,2.8744791666666667,7.73586387434555,12.599476439790577,0.8015384615384615,68.81533628321668,15.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-12,0.5324607329842932,5.594736842105263,10.663157894736845,0.6192429022082019,55.67106453631698,2.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-13,-1.911578947368421,5.182631578947369,12.276842105263157,0.0069620253164556,53.49745284993064,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-14,3.1164893617021274,11.014893617021276,18.913297872340426,0.0705521472392638,53.29737330188536,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-15,10.732804232804233,18.937566137566137,27.14232804232804,0.2479750778816199,47.33113737393029,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-16,9.204232804232804,17.188888888888886,25.17354497354497,0.0147692307692307,50.42400228375338,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-17,9.133333333333333,16.238624338624337,23.343915343915345,1.9856269113149845,61.84816307218802,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-18,9.206989247311828,13.970967741935484,18.73494623655914,7.883483483483483,77.09360053498109,10.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-19,11.755614973262032,18.09032258064516,24.430645161290325,2.37125,74.60140281860009,17.0,1.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-20,14.213903743315509,20.62754010695188,27.02127659574468,12.250150150150152,72.81544967076,17.0,1.0,36.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-21,13.562032085561496,19.27085561497326,24.979679144385027,8.394345238095237,78.13107893473638,22.0,3.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-22,10.75744680851064,15.639095744680851,20.520744680851063,4.818484848484848,87.99309808408245,32.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-23,5.8737967914438505,10.78736559139785,15.690322580645162,13.37905604719764,73.02585704864227,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-24,1.1823529411764706,8.06774193548387,14.946774193548386,0.143076923076923,61.27522185526631,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-25,4.680213903743316,10.650267379679144,16.620320855614974,0.5990654205607476,64.13636614544089,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-26,4.549180327868853,10.570765027322404,16.592349726775957,0.1391025641025641,62.20069131355803,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-27,7.94,12.649189189189189,17.35837837837838,1.2661442006269592,70.31532591094047,13.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-28,9.810160427807489,12.82945945945946,15.850810810810811,7.223952095808384,88.02414937653835,33.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-29,11.118085106382978,15.594946808510638,20.0718085106383,5.41374269005848,84.36720990686082,34.0,5.0,11.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-30,14.680645161290322,20.461559139784946,26.23903743315508,10.657185628742514,81.36780169219635,15.0,1.0,39.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-05-31,15.71358695652174,21.15217391304348,26.590760869565216,8.672781065088758,79.05518007672073,12.0,1.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-01,13.008152173913045,18.70951086956521,24.4108695652174,4.3759146341463415,80.4878321247684,18.0,2.0,28.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-02,7.151075268817204,14.56505376344086,21.9951871657754,3.8749235474006114,73.13760670481592,10.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-03,4.2898395721925136,10.837771739130435,17.38804347826087,0.010126582278481,64.88983256526481,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-04,7.985561497326203,13.723118279569892,19.45967741935484,0.6036697247706422,67.76448277261812,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-05,9.390374331550802,12.83288770053476,16.271808510638298,6.653801169590643,87.30800151416366,22.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-06,9.639572192513368,12.145454545454545,14.651336898395725,9.150292397660818,89.8058435011623,27.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-07,9.270588235294117,12.401604278074863,15.514893617021276,1.1952095808383234,73.47789427071734,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-08,9.320430107526882,14.944354838709678,20.56827956989247,0.5943396226415094,72.9871931215966,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-09,10.494021739130435,15.74320652173913,20.992391304347827,1.5106583072100312,76.39623706869675,13.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-10,12.495027624309392,17.48038674033149,22.48901098901099,3.511455108359133,80.7158237851491,34.0,6.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-11,12.704864864864865,18.927567567567568,25.15027027027028,0.0513595166163142,76.17391004229854,39.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-12,14.407065217391304,20.36548913043478,26.323913043478264,1.6627627627627626,78.86029081593607,18.0,0.0,23.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-13,12.78763440860215,18.579076086956523,24.347027027027025,13.505730659025788,71.58119639819725,4.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-14,10.048108108108108,16.82918918918919,23.620967741935484,0.0476923076923076,67.16079377301071,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-15,12.706521739130435,18.33333333333333,23.94162162162162,5.388073394495414,78.0087271687982,13.0,4.0,30.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-16,13.550819672131148,19.31311475409836,25.10162162162162,12.976234567901235,69.02534502387356,28.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-17,12.623243243243245,19.83695652173913,27.05322580645161,1.3990825688073394,68.71412833172757,7.0,1.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-18,9.608064516129032,17.13054054054054,24.63405405405405,0.8318318318318318,66.92692564965509,1.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-19,8.172432432432434,15.343513513513514,22.514594594594595,0.0233333333333333,61.88166065050808,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-20,12.16141304347826,18.673369565217392,25.18108108108108,1.004281345565749,65.31195503809268,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-21,15.632432432432433,21.364324324324325,27.08494623655914,16.927893175074182,78.61488799655645,15.0,2.0,55.0,0.0,3.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-22,16.47945945945946,20.41657608695652,24.334054054054054,25.44491017964072,86.68508972671167,21.0,2.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-23,16.619021739130435,21.03994565217392,25.461827956989247,11.03109756097561,81.52761093748772,18.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-24,17.31711229946524,22.81229946524064,28.284042553191487,0.6084905660377359,79.23381707027066,16.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-25,17.4531914893617,22.454521276595745,27.455851063829787,12.622222222222224,82.81718898755285,19.0,1.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-26,17.881914893617022,22.826595744680848,27.765608465608462,9.31622418879056,84.70698684014523,40.0,6.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-27,17.48085106382979,22.690691489361704,27.90053191489362,7.164619883040935,78.9919049290878,24.0,7.0,32.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-28,16.054301075268818,21.916397849462363,27.77540106951872,4.704154302670623,78.32963233525352,12.0,0.0,26.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-29,15.363440860215054,19.512096774193548,23.66075268817204,5.699076923076923,83.50878890247327,14.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-06-30,11.968478260869563,17.486813186813187,23.00494505494505,1.9123745819398,61.9481025579752,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-01,11.65958549222798,18.52772020725389,25.38505154639175,0.0501501501501501,62.08790184459802,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-02,11.081770833333332,18.284375,25.49072164948453,0.1029498525073746,63.21793241992103,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-03,11.17098445595855,17.612760416666667,24.067875647668394,0.3671597633136094,70.43530549238827,11.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-04,13.489893617021275,18.85744680851064,24.23227513227513,1.0204819277108437,72.66207260588402,19.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-05,15.791052631578948,21.839473684210525,27.886458333333334,0.0596385542168674,66.6064539866369,10.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-06,17.642631578947366,23.35473684210526,29.050520833333334,0.096594427244582,66.30439755818898,11.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-07,18.95497382198953,24.29973821989529,29.64450261780105,2.8752293577981654,74.01173683582876,16.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-08,18.78253968253968,24.15608465608465,29.53210526315789,11.620414201183433,80.30342735817933,26.0,4.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-09,17.98835978835979,23.22804232804233,28.467724867724865,3.6601173020527855,86.61965670397201,36.0,6.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-10,17.230366492146597,22.017277486910995,26.774479166666666,8.00340909090909,70.99284196034566,8.0,0.0,20.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-11,12.676842105263155,19.09684210526316,25.517277486910995,0.0041297935103244,66.87902958691403,11.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-12,13.17741935483871,20.08037634408602,26.99734042553192,0.0009009009009009,65.83368488370265,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-13,15.334736842105263,21.457631578947368,27.58052631578948,0.6365853658536585,67.87599466402753,6.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-14,16.04126984126984,21.952116402116403,27.862962962962964,0.3789968652037617,69.79978318378285,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-15,17.333157894736843,23.500526315789475,29.67395833333333,0.045619335347432,74.18628802794602,24.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-16,20.3005291005291,25.833068783068786,31.367368421052632,0.7124629080118695,75.27749991809468,22.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-17,21.704736842105262,27.20263157894737,32.70052631578947,0.4344213649851632,71.95151508177472,10.0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-18,21.85,27.564690721649484,33.279381443298966,0.99364161849711,70.2344608433751,4.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-19,22.27089947089947,27.583862433862432,32.8968253968254,1.06891495601173,65.22432787696596,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-20,15.981720430107526,22.98763440860215,29.993548387096777,0.1703703703703703,67.65203937742147,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-21,14.00268817204301,19.773243243243243,25.55243243243244,1.7810725552050477,74.91344488633584,10.0,4.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-22,14.665591397849465,20.015591397849462,25.365591397849464,11.182647058823528,81.86581664870259,21.0,7.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-23,14.421390374331551,20.932085561497328,27.442780748663104,3.564139941690962,69.63037784109868,3.0,0.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-24,9.666310160427807,16.191711229946524,22.71711229946524,0.0176646706586826,69.53756487282563,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-25,11.45268817204301,17.525000000000002,23.59731182795699,0.5575757575757576,73.39834637738954,6.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-26,13.749180327868851,19.42814207650273,25.10652173913044,4.614156626506024,82.94436223256564,15.0,2.0,24.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-27,9.385326086956525,15.047282608695651,20.70923913043478,7.016037735849056,79.4770993267765,8.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-28,9.559782608695652,12.995652173913042,16.431521739130435,1.26656050955414,81.30553322708477,14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-29,9.685164835164835,14.67335164835165,19.661538461538463,0.8926282051282052,74.05819445173393,15.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-30,11.683152173913042,17.395108695652173,23.11405405405405,0.7852760736196319,81.33575303874039,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-07-31,14.46470588235294,18.823529411764707,23.18235294117647,2.086969696969697,82.8296669226759,26.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-08-01,12.471282051282053,18.78923076923077,25.107179487179486,2.1873529411764707,69.87958592966899,12.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
