STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
TX,2013-11-23,1.0468468468468468,3.864221218961625,6.737752808988764,9.355880631948509,89.8885529996225,75.0,1.0,7.0,35.0,0.0,30.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-11-24,0.4834101382488479,2.423325635103926,4.385483870967742,3.773011015911872,79.91075958694601,37.0,0.0,3.0,35.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-11-25,0.2280459770114942,2.122004608294931,4.021889400921659,11.550028686173263,88.93980833021155,73.0,1.0,4.0,16.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-11-26,0.6681192660550459,3.655172413793104,6.653563218390805,9.690967741935482,80.44221839641486,54.0,0.0,2.0,3.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-11-27,-1.8258426966292127,3.801123595505618,9.440582959641256,1.0131803278688525,63.31558329069107,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-11-28,-1.9159353348729795,4.792476851851852,11.524942263279446,0.0159279778393351,66.67250685253744,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-11-29,-0.5699316628701594,7.112328767123287,14.803424657534244,0.0501385041551246,71.50977385369448,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-11-30,2.686926605504587,10.361149425287357,18.04851258581236,0.0068823124569855,74.40267266518582,26.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-01,7.437136465324385,13.743497757847534,20.080666666666666,0.0054651919323357,80.05958129882455,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-02,8.065859030837004,14.887004405286342,21.727571115973745,0.0206786171574903,73.34987928130323,60.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-03,8.075217391304347,16.282826086956522,24.496103896103897,0.0225563909774436,64.78610081334304,55.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-04,9.815652173913042,17.595978260869565,25.38549783549784,0.0222082018927444,70.11673031579105,40.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-05,2.9573913043478264,11.539239130434783,20.13644251626898,0.5795398009950249,76.78166618814434,55.0,4.0,0.0,15.0,0.0,14.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-06,-2.4417040358744395,1.647869955156951,5.713169642857143,4.59763779527559,85.63810717058624,46.0,0.0,11.0,30.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TX,2013-12-07,-5.025,-2.165959821428572,0.6951111111111111,0.6566515249837768,79.280035382988,32.0,0.0,1.0,6.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-08,-4.080952380952381,-0.61625,2.831136363636364,0.2737321196358908,83.29261057694056,67.0,8.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-09,-1.776940133037694,2.5406873614190686,6.858314855875832,0.4770278637770898,89.33519408947319,83.0,12.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-10,-4.492935982339956,0.5491169977924945,5.591169977924945,1.0105009052504526,73.2940202772648,36.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-11,-3.1301969365426694,2.904595185995624,8.946506550218341,0.0567240280433397,68.05279749353213,14.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-12,-1.524342105263158,4.18530701754386,9.894956140350878,0.0977404777275661,70.18532081896201,29.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-13,1.049671772428884,6.270459518599562,11.490393013100435,0.5298554368321811,74.09396323799953,58.0,12.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-14,2.404185022026432,7.840528634361234,13.276872246696035,2.644960293219304,78.12189686123774,57.0,21.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-15,-1.9451541850220264,5.752973568281938,13.471648351648351,0.0332007952286282,62.89026742927326,26.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-16,-1.2882096069868996,7.7350436681222705,16.76165577342048,0.0052359405300581,59.25663801861313,16.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-17,0.1320879120879121,10.037252747252747,19.945295404814004,0.0091968911917098,60.93076750916448,20.0,6.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-18,1.3796943231441048,11.13471615720524,20.890196078431373,0.009397278029812,66.98293408327754,34.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-19,6.325,14.127717391304348,21.93579175704989,0.0482120051085568,72.30947535699983,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-20,9.46469298245614,15.639254385964913,21.82800875273523,0.7495552731893266,82.50978054191539,58.0,1.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-21,6.042035398230088,11.58108407079646,17.148565121412805,10.872879399884594,86.61085798676602,60.0,15.0,49.0,1.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-22,2.1460850111856824,7.886353467561521,13.699777777777776,7.568007202881152,76.3439406950606,49.0,5.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-23,-2.2925274725274725,4.35945054945055,11.04342105263158,0.1510177281680893,69.86995722716628,19.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-24,-3.030222222222222,4.555777777777777,12.155432372505544,0.0248807089297886,69.20202742341877,48.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-25,-0.6866359447004609,6.597465437788019,13.880275229357798,0.0394864677307425,72.8755633431412,43.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-26,0.166815144766147,6.646540178571429,13.119955654101997,0.4925016589250166,75.05519652498491,57.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-27,1.196035242290749,7.0631346578366445,12.939647577092511,2.089330808080808,74.97760125112526,34.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-28,1.888520971302428,7.932483370288248,13.978270509977827,0.5511889035667107,73.27234170414964,38.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-29,0.9147902869757174,7.310264900662252,13.712334801762111,0.0557692307692307,76.14435427897877,37.0,2.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-30,-1.7993333333333337,4.265959821428572,10.348552338530066,0.8022880215343203,70.53742551637188,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-12-31,-1.6244943820224718,4.397752808988764,10.411659192825113,1.5352387357094823,67.38859916303741,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
