STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
ND,2013-03-16,-20.040625,-14.0203125,-8.0,2.010924369747899,80.62911108313949,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2013-03-17,-18.074468085106385,-12.693617021276596,-7.312765957446809,1.48859649122807,82.55284546106444,2.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,1.0,3.0
ND,2013-03-18,-17.676530612244896,-11.73316326530612,-5.789795918367346,3.422222222222222,84.57503268898286,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0
ND,2013-03-19,-19.43030303030303,-14.16530612244898,-8.917346938775509,0.5650793650793651,76.57767411801555,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
ND,2013-03-20,-21.064,-14.1735,-7.282999999999999,0.0,74.23200583815523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ND,2013-03-21,-19.96060606060606,-12.932828282828282,-5.9050505050505055,0.08515625,76.02636567883036,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2013-03-22,-17.352525252525254,-11.431818181818182,-5.484,1.4246031746031746,83.5997792806913,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
ND,2013-03-23,-15.44255319148936,-10.295212765957446,-5.147872340425532,1.1181818181818182,85.32491985456103,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
ND,2013-03-24,-14.157894736842104,-9.305263157894736,-4.4526315789473685,0.4655172413793103,88.38265491808272,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0
ND,2013-03-25,-16.144444444444446,-9.99090909090909,-3.837373737373737,0.132,85.44505378048025,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
ND,2013-03-26,-18.351020408163265,-10.443877551020408,-2.536734693877551,0.0,83.91140924556535,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ND,2013-03-27,-16.373267326732673,-8.281188118811881,-0.1891089108910891,0.0,83.8488126904992,8.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
ND,2013-03-28,-13.039,-5.354500000000001,2.33,0.0,86.96291217622257,17.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0
ND,2013-03-29,-9.26875,-2.177604166666667,4.913541666666666,0.0370967741935483,89.65891761034399,16.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0
ND,2013-03-30,-6.402105263157895,-0.4,5.602105263157895,0.0699186991869918,88.93434346236091,16.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0
ND,2013-03-31,-7.603157894736843,-2.2557894736842106,3.0915789473684208,0.0781512605042016,83.23803541451692,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
ND,2013-04-01,-13.843877551020409,-7.125,-0.4061224489795919,0.0184615384615384,70.45930172182837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-02,-12.691919191919192,-5.3590909090909085,1.9737373737373736,0.0,77.27815720455233,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
