STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
SD,2015-10-05,8.290070921985816,11.36595744680851,14.441843971631206,0.6841945288753799,79.53492352658404,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-06,8.0177304964539,13.041489361702126,18.065248226950352,0.0086092715231788,75.68357335533926,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-10-07,6.872340425531915,14.40673758865248,21.94113475177305,0.0246666666666666,72.45410131696681,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-08,7.398571428571429,14.104642857142856,20.810714285714287,0.2527156549520766,73.1184052834225,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-10-09,3.6397163120567377,11.12163120567376,18.60354609929077,0.2054662379421221,75.79643789751862,13.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-10-10,6.76241134751773,15.920212765957446,25.07801418439716,0.0010169491525423,59.06166666427128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-11,9.472340425531916,19.75673758865248,30.04113475177305,0.0,52.82827137658323,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0
SD,2015-10-12,8.14255319148936,16.83368794326241,25.52482269503546,0.0010204081632653,46.36707691593157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SD,2015-10-13,3.6822695035461,11.787943262411348,19.8936170212766,0.0044217687074829,54.94812756764015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-10-14,3.253191489361702,12.41241134751773,21.57163120567376,0.0,57.08273643011374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-10-15,1.7673758865248226,10.4822695035461,19.19716312056737,0.0,54.03567554590033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
