STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
IA,2015-06-12,15.764963503649636,18.524452554744524,21.283941605839416,32.12972972972973,92.46853529755644,22.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-13,15.894814814814817,18.634814814814813,21.356617647058822,2.7351973684210527,88.50224672972287,30.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-06-14,17.219402985074627,21.50074626865672,25.78208955223881,5.211148648648648,83.16171048163022,26.0,6.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-15,18.04926470588235,22.77610294117647,27.50510948905109,16.18926380368098,87.76290964610678,21.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-16,13.277304964539008,19.06914893617021,24.86971830985916,9.653191489361705,69.95224684472065,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-06-17,15.34748201438849,20.71798561151079,26.07304964539007,1.0597402597402596,76.76409518420071,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2015-06-18,15.33453237410072,20.938489208633094,26.50851063829787,0.8986622073578595,75.58500769915257,13.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2015-06-19,14.163309352517986,19.866546762589927,25.55774647887324,0.0945945945945946,67.36517516646212,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-20,15.181884057971011,21.231884057971016,27.27338129496403,3.3360927152317883,73.44206241049655,15.0,5.0,28.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0
IA,2015-06-21,16.11021897810219,22.576642335766422,29.026086956521738,8.569032258064517,76.66779492527947,27.0,7.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
IA,2015-06-22,18.1125,23.58676470588236,29.05072463768116,5.746278317152103,78.67833537444317,15.0,1.0,30.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0
IA,2015-06-23,14.360714285714286,21.575,28.789285714285715,9.80503144654088,63.653970954304015,2.0,0.0,16.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0
IA,2015-06-24,15.36950354609929,20.318085106382977,25.26901408450704,7.537116564417178,80.30674895167031,15.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IA,2015-06-25,16.893525179856113,21.04855072463768,25.194202898550724,24.83887240356083,85.11054578577037,21.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IA,2015-06-26,17.758394160583943,21.75693430656934,25.744604316546763,2.276433121019108,83.74207589072023,15.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-06-27,14.31526717557252,19.857251908396947,25.37669172932331,2.068135593220339,73.67789424506535,21.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-06-28,15.62537313432836,21.302611940298508,26.97132352941176,5.055409836065574,75.23567439192105,13.0,6.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
