STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
TN,2014-09-19,13.364625850340136,19.531632653061227,25.72027027027027,0.5808370044052863,72.43492925368778,11.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0
TN,2014-09-20,14.61986301369863,21.56883561643836,28.516326530612243,0.0628008752735229,70.27817542634227,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-21,15.511409395973152,22.144630872483223,28.774666666666665,0.244078947368421,75.2533115246753,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
TN,2014-09-22,10.88181818181818,18.80324675324676,26.724675324675328,1.7868085106382978,62.09097490935634,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-23,7.841059602649007,15.786092715231788,23.675163398692813,0.0107066381156316,62.01802130929911,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-09-24,8.892105263157895,17.01907894736842,25.133986928104576,0.0783842794759825,65.42067849622032,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-09-25,10.46184210526316,18.555298013245032,26.65298013245033,0.0041304347826086,68.01992420172323,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
TN,2014-09-26,12.516129032258064,20.044838709677418,27.57354838709677,0.0019354838709677,70.67229595598968,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
TN,2014-09-27,14.06158940397351,20.74105960264901,27.420529801324506,0.0017353579175704,73.38100114616614,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-09-28,14.657142857142857,20.651020408163262,26.64489795918368,0.0151982378854625,73.77460153778887,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-09-29,14.738709677419354,20.72967741935484,26.72064516129032,0.4240506329113924,72.51173641796088,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-09-30,13.280405405405403,20.760135135135137,28.239864864864863,0.1074889867841409,68.65699295999725,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
TN,2014-10-01,12.570394736842106,20.746381578947368,28.929411764705883,0.0,66.77147113225313,13.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
TN,2014-10-02,13.347741935483873,21.280645161290323,29.21354838709677,0.3303609341825902,70.1501249431991,11.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0
