STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
NC,2011-12-16,1.206915887850467,79.02378237216472,6.313658536585366,18.966019417475728,12.641463414634146,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-17,6.57787610619469,78.51401216063762,2.338834951456311,14.25242718446602,8.295631067961166,22.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-18,0.0550387596899224,68.19149352758683,-2.391219512195122,9.621182266009852,3.619704433497537,10.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC,2011-12-19,0.0307839388145315,65.74705986093447,-3.3966346153846154,11.97692307692308,4.290144230769231,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-20,0.030754716981132,75.6672684491548,0.2135922330097087,15.27864077669903,7.746116504854369,15.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-21,2.39247311827957,89.7160803882648,7.07621359223301,16.85217391304348,11.952427184466018,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-22,6.63231046931408,87.94482794132851,11.62,18.61414634146341,15.117073170731707,34.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-23,11.305981308411214,73.16919560637156,9.001970443349753,18.76009852216749,13.88103448275862,14.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-24,0.0482213438735177,68.51436738220961,2.023645320197045,14.23448275862069,8.129064039408867,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-25,0.0144351464435146,79.1432187134552,-0.1358974358974359,11.682142857142855,5.78298969072165,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2011-12-26,0.1547667342799188,64.23315982033941,3.219646771412954e-17,11.741708542713567,5.872361809045226,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-27,7.284190476190476,80.52758465551594,1.1536945812807882,13.4064039408867,7.280049261083743,23.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
NC,2011-12-28,11.314889705882353,59.78793779578532,1.2461538461538462,12.589423076923076,6.917788461538462,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
NC,2011-12-29,0.0415204678362573,63.72825718309822,-3.5330049261083745,11.37536945812808,3.921182266009852,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-30,0.0025,69.7219027920065,-1.6062500000000002,13.685922330097087,6.042961165048543,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-12-31,0.1398019801980198,66.56365650394866,1.7399014778325124,16.299507389162564,9.019704433497536,11.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
